Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price
Kia,Sportage,2010,4.3,Electric,Automatic,86587,2,1,13168
Kia,Rio,2016,4.5,Diesel,Semi-Automatic,186516,5,3,9669
Toyota,Corolla,2003,2.7,Diesel,Manual,297911,3,2,2000
Kia,Rio,2006,1.4,Petrol,Semi-Automatic,227710,5,3,2745
Mercedes,C-Class,2008,1.9,Electric,Manual,13436,4,1,10131
Honda,CR-V,2007,3.8,Electric,Automatic,160230,4,2,10295
Audi,A3,2019,2.7,Electric,Manual,102946,5,4,12441
Ford,Fiesta,2021,4.7,Petrol,Manual,182833,4,4,11443
Hyundai,Elantra,2016,4.3,Electric,Manual,123202,4,1,12735
BMW,3 Series,2010,3.2,Hybrid,Semi-Automatic,154894,3,5,8202
Mercedes,C-Class,2009,2.7,Diesel,Manual,190357,4,5,5692
Honda,Civic,2007,1.6,Electric,Semi-Automatic,84889,4,3,8102
Chevrolet,Impala,2004,3.2,Petrol,Manual,74305,3,5,7013
Volkswagen,Golf,2021,2.5,Electric,Automatic,151011,4,2,13379
Mercedes,GLA,2017,4.2,Diesel,Semi-Automatic,112955,5,1,11140
Volkswagen,Golf,2010,3.8,Electric,Manual,102003,5,5,10859
Ford,Explorer,2000,1.4,Electric,Semi-Automatic,298968,5,1,2000
Volkswagen,Golf,2000,3.4,Electric,Semi-Automatic,268243,2,4,4135
Volkswagen,Tiguan,2006,4.2,Diesel,Automatic,72222,2,2,10155
Honda,CR-V,2001,4.0,Hybrid,Automatic,35704,5,3,10185
Ford,Fiesta,2016,2.8,Hybrid,Manual,224812,2,4,8203
Ford,Focus,2012,3.4,Petrol,Manual,94189,5,2,9216
Toyota,Camry,2003,1.1,Electric,Manual,120067,5,1,5698
Audi,A4,2015,4.6,Electric,Automatic,75917,3,5,15181
Honda,CR-V,2019,4.9,Hybrid,Manual,265884,2,1,10382
Kia,Optima,2016,1.4,Diesel,Automatic,216284,3,2,7474
Volkswagen,Tiguan,2015,4.2,Petrol,Manual,71375,2,3,11372
Volkswagen,Tiguan,2020,1.7,Petrol,Automatic,195565,2,5,9388
Ford,Fiesta,2007,5.0,Diesel,Manual,251657,2,1,6166
Kia,Sportage,2021,2.4,Electric,Semi-Automatic,77443,2,5,13251
Mercedes,GLA,2010,3.4,Electric,Automatic,212166,2,2,9756
Chevrolet,Impala,2011,1.1,Hybrid,Semi-Automatic,108748,5,2,7325
Honda,Accord,2022,4.4,Diesel,Manual,181785,2,3,11464
Audi,A4,2010,1.9,Hybrid,Manual,122590,2,3,7548
Mercedes,E-Class,2022,4.0,Petrol,Semi-Automatic,159928,2,3,11501
Volkswagen,Passat,2017,2.4,Hybrid,Automatic,137364,5,2,11352
Volkswagen,Tiguan,2018,4.8,Electric,Semi-Automatic,176896,3,3,12762
Hyundai,Elantra,2021,4.4,Hybrid,Automatic,139803,3,4,14503
Hyundai,Tucson,2009,2.4,Diesel,Semi-Automatic,133857,4,2,6522
Honda,CR-V,2012,3.6,Electric,Manual,160829,3,5,10083
Toyota,Camry,2022,4.0,Petrol,Automatic,66018,4,5,14879
Toyota,RAV4,2017,2.5,Diesel,Semi-Automatic,144055,2,5,8818
Toyota,Camry,2013,1.7,Petrol,Semi-Automatic,256396,4,5,4572
Hyundai,Tucson,2010,2.6,Electric,Manual,51964,2,3,10660
BMW,3 Series,2016,1.6,Electric,Semi-Automatic,19827,5,2,12103
Hyundai,Elantra,2015,2.6,Electric,Manual,17615,2,4,12847
Honda,Accord,2000,2.2,Hybrid,Manual,174062,2,5,3818
Ford,Fiesta,2015,3.3,Electric,Semi-Automatic,160346,2,5,10693
Volkswagen,Passat,2015,1.8,Hybrid,Manual,95211,4,3,9495
Chevrolet,Malibu,2018,2.8,Electric,Manual,147851,4,2,11342
Ford,Explorer,2020,2.0,Electric,Semi-Automatic,64810,5,2,12803
Kia,Rio,2008,4.3,Diesel,Automatic,59374,4,3,11112
Chevrolet,Malibu,2012,3.6,Hybrid,Automatic,130041,5,4,11199
Toyota,RAV4,2001,3.0,Hybrid,Manual,5677,4,2,8286
Ford,Focus,2020,2.8,Electric,Manual,84377,2,1,13212
Honda,CR-V,2018,1.3,Electric,Automatic,172589,3,5,10848
Chevrolet,Malibu,2016,3.1,Hybrid,Automatic,52589,5,2,13448
Volkswagen,Tiguan,2004,4.0,Electric,Manual,187692,2,3,7546
Toyota,RAV4,2013,1.6,Electric,Automatic,112579,5,1,10848
Chevrolet,Equinox,2017,2.1,Hybrid,Automatic,48595,5,5,12828
Ford,Focus,2022,2.8,Electric,Manual,193179,4,5,11636
Hyundai,Tucson,2021,3.3,Electric,Manual,14806,3,4,15403
Volkswagen,Golf,2012,3.2,Hybrid,Automatic,63251,4,2,12134
Toyota,Camry,2019,3.0,Diesel,Automatic,15814,2,2,13983
Kia,Sportage,2011,2.7,Electric,Manual,21260,4,5,11674
Chevrolet,Malibu,2005,3.9,Hybrid,Manual,258964,2,3,5320
Ford,Fiesta,2005,1.0,Hybrid,Semi-Automatic,68819,2,3,6223
Honda,Accord,2009,2.5,Petrol,Semi-Automatic,185382,4,1,5592
Audi,A4,2001,4.7,Hybrid,Manual,194851,2,5,6202
Audi,A4,2015,4.4,Diesel,Manual,9382,2,3,12812
Honda,Accord,2009,3.3,Petrol,Manual,74667,5,5,8606
Chevrolet,Impala,2021,1.2,Petrol,Semi-Automatic,71340,3,4,10173
Volkswagen,Golf,2002,3.2,Electric,Semi-Automatic,163937,3,1,6621
Honda,Accord,2021,1.0,Electric,Manual,226314,5,5,8873
Hyundai,Elantra,2009,1.1,Hybrid,Manual,11510,2,1,8669
BMW,5 Series,2000,4.4,Hybrid,Automatic,90949,3,5,9181
Honda,CR-V,2013,3.9,Electric,Manual,223151,5,4,9436
Chevrolet,Equinox,2007,4.6,Petrol,Automatic,264351,3,1,7012
Honda,Accord,2016,2.3,Electric,Semi-Automatic,4516,4,1,13109
Chevrolet,Malibu,2019,4.2,Hybrid,Automatic,167792,5,4,13144
Mercedes,GLA,2020,4.7,Electric,Semi-Automatic,56519,5,4,15669
Kia,Optima,2006,3.8,Electric,Semi-Automatic,99812,3,1,9703
Chevrolet,Equinox,2001,2.9,Petrol,Automatic,166415,4,3,5471
Volkswagen,Tiguan,2001,1.3,Electric,Automatic,38154,2,5,8436
Ford,Focus,2012,4.8,Hybrid,Manual,22948,3,2,13041
BMW,X5,2017,1.4,Diesel,Automatic,68227,3,5,10735
Ford,Fiesta,2000,4.0,Diesel,Manual,39659,3,5,7306
Volkswagen,Golf,2000,3.6,Petrol,Automatic,135280,3,5,6494
Ford,Fiesta,2005,1.5,Diesel,Automatic,54274,5,4,7514
Volkswagen,Passat,2005,3.2,Electric,Semi-Automatic,155550,5,4,7689
Kia,Optima,2008,4.5,Petrol,Manual,246080,5,1,6078
Audi,A4,2015,3.7,Petrol,Automatic,135789,2,2,11084
BMW,3 Series,2004,2.7,Diesel,Automatic,168782,5,4,6124
Chevrolet,Impala,2019,2.5,Hybrid,Manual,299406,3,1,7311
Chevrolet,Equinox,2013,4.2,Diesel,Semi-Automatic,102212,4,5,10155
Honda,CR-V,2001,2.4,Petrol,Manual,257319,3,1,2000
Hyundai,Tucson,2015,4.3,Electric,Manual,239633,3,5,10107
Hyundai,Tucson,2001,4.1,Diesel,Semi-Automatic,131476,4,3,5870
Toyota,Camry,2011,3.2,Electric,Manual,193292,3,3,8734
Honda,Civic,2014,3.9,Petrol,Manual,98449,5,4,10231
Hyundai,Elantra,2013,3.0,Petrol,Automatic,55558,4,1,11388
Audi,A3,2022,2.8,Hybrid,Semi-Automatic,44239,2,5,13615
Hyundai,Elantra,2016,3.1,Petrol,Automatic,75358,5,3,11992
Mercedes,GLA,2019,2.9,Petrol,Semi-Automatic,247451,3,3,7750
Ford,Fiesta,2014,3.9,Petrol,Semi-Automatic,112331,2,5,9953
Honda,CR-V,2009,3.6,Electric,Automatic,9934,4,2,13701
Mercedes,C-Class,2002,1.0,Petrol,Manual,135119,5,4,2997
Chevrolet,Equinox,2010,4.0,Hybrid,Automatic,129931,4,5,11001
Ford,Fiesta,2001,3.3,Diesel,Semi-Automatic,67635,3,5,6347
Ford,Focus,2002,2.1,Diesel,Automatic,44278,5,5,7414
Audi,A4,2016,1.0,Electric,Semi-Automatic,53839,2,1,10823
BMW,X5,2015,3.7,Electric,Automatic,119160,4,3,13416
Ford,Explorer,2004,4.4,Hybrid,Manual,37216,3,1,9955
Toyota,RAV4,2013,3.6,Petrol,Automatic,114121,2,1,10817
Hyundai,Tucson,2011,1.4,Petrol,Semi-Automatic,166927,3,5,5461
Hyundai,Sonata,2003,2.2,Petrol,Semi-Automatic,129833,2,3,4603
Kia,Rio,2000,5.0,Electric,Manual,209293,4,4,6914
Honda,Accord,2002,2.8,Petrol,Automatic,223989,3,4,4520
Hyundai,Elantra,2005,1.8,Diesel,Manual,171240,5,4,3975
Ford,Fiesta,2017,3.4,Hybrid,Semi-Automatic,117752,5,1,11244
Mercedes,E-Class,2011,1.5,Hybrid,Semi-Automatic,173761,3,5,6424
Toyota,RAV4,2010,4.9,Electric,Semi-Automatic,187042,5,1,10259
Ford,Fiesta,2010,2.9,Hybrid,Semi-Automatic,93513,5,3,9129
Kia,Rio,2019,2.5,Hybrid,Automatic,91607,4,4,12967
Hyundai,Tucson,2003,2.1,Petrol,Manual,178043,2,2,3539
Mercedes,C-Class,2005,1.3,Diesel,Automatic,234518,3,3,3709
Audi,Q5,2011,4.6,Electric,Semi-Automatic,282280,3,3,8354
Honda,CR-V,2011,4.7,Diesel,Manual,66344,4,3,10773
Mercedes,GLA,2011,4.1,Diesel,Manual,214542,2,5,7209
Kia,Sportage,2017,2.7,Hybrid,Automatic,242456,2,5,9550
Hyundai,Sonata,2015,3.1,Petrol,Semi-Automatic,203562,4,3,7628
Honda,Accord,2011,3.3,Diesel,Automatic,216830,3,5,7863
Hyundai,Elantra,2007,2.9,Hybrid,Semi-Automatic,228537,2,4,5529
Honda,Civic,2017,1.6,Hybrid,Manual,32531,5,4,11149
Mercedes,E-Class,2006,1.3,Diesel,Manual,96152,3,4,5276
Chevrolet,Equinox,2012,2.0,Petrol,Manual,28091,4,3,9138
Volkswagen,Passat,2003,2.6,Electric,Manual,89008,5,3,7819
Mercedes,E-Class,2013,3.0,Diesel,Manual,245000,5,5,6100
Mercedes,GLA,2022,4.3,Electric,Semi-Automatic,230697,5,3,12386
Mercedes,E-Class,2023,3.9,Hybrid,Semi-Automatic,58107,3,2,14737
Honda,Civic,2001,2.2,Diesel,Automatic,85799,2,1,6384
Volkswagen,Passat,2005,2.5,Diesel,Semi-Automatic,183684,5,1,4426
Toyota,Corolla,2006,2.5,Diesel,Semi-Automatic,78706,2,3,6825
Toyota,RAV4,2004,2.4,Petrol,Automatic,129753,3,5,6604
BMW,3 Series,2000,2.3,Hybrid,Semi-Automatic,222441,2,3,2951
Hyundai,Sonata,2011,2.4,Electric,Semi-Automatic,291467,3,1,5970
Honda,Civic,2002,1.5,Petrol,Manual,12478,3,3,5950
Hyundai,Sonata,2023,4.7,Hybrid,Manual,142982,5,3,13840
Honda,Accord,2005,2.4,Hybrid,Automatic,234690,4,3,5806
Chevrolet,Impala,2003,3.9,Hybrid,Automatic,149269,3,2,8414
Audi,Q5,2007,4.5,Diesel,Semi-Automatic,56348,5,5,9573
Hyundai,Sonata,2016,4.8,Hybrid,Manual,1064,2,1,14678
Kia,Optima,2009,4.1,Electric,Automatic,96287,5,4,12474
Chevrolet,Malibu,2018,1.5,Electric,Automatic,81520,3,5,12869
Ford,Fiesta,2005,2.1,Hybrid,Automatic,79897,5,3,8602
BMW,5 Series,2020,2.2,Diesel,Semi-Automatic,181518,4,2,8669
Hyundai,Sonata,2016,2.4,Electric,Semi-Automatic,156430,2,2,10171
BMW,X5,2010,1.8,Petrol,Automatic,38947,4,4,9621
Kia,Optima,2010,3.8,Petrol,Automatic,51040,5,2,11379
Hyundai,Tucson,2010,2.1,Petrol,Semi-Automatic,44690,3,4,8306
Audi,A4,2006,4.4,Diesel,Semi-Automatic,233491,4,1,5630
Toyota,Corolla,2013,4.6,Diesel,Automatic,105259,3,4,11994
Toyota,Corolla,2020,3.9,Diesel,Automatic,34167,3,4,14816
Hyundai,Sonata,2007,1.8,Hybrid,Automatic,97552,3,4,8548
Toyota,RAV4,2000,1.4,Diesel,Semi-Automatic,192625,3,5,2000
BMW,5 Series,2005,4.6,Electric,Manual,147137,5,4,9257
Ford,Fiesta,2005,1.1,Petrol,Automatic,210763,5,5,3984
Ford,Focus,2013,1.1,Diesel,Manual,294516,4,1,3209
Volkswagen,Tiguan,2013,4.2,Petrol,Automatic,79579,5,3,12108
BMW,5 Series,2018,2.2,Petrol,Semi-Automatic,279897,2,5,6102
Chevrolet,Malibu,2003,1.2,Diesel,Semi-Automatic,53980,4,3,5120
Chevrolet,Malibu,2023,2.3,Petrol,Automatic,233943,2,5,10121
Chevrolet,Malibu,2011,4.6,Diesel,Automatic,128078,4,2,10938
Mercedes,C-Class,2008,1.9,Petrol,Automatic,279604,4,4,4307
Kia,Rio,2004,4.6,Diesel,Automatic,99579,2,1,9408
Mercedes,GLA,2020,1.9,Hybrid,Automatic,202766,4,4,10444
Toyota,Camry,2004,4.8,Petrol,Semi-Automatic,139871,2,4,7302
Ford,Focus,2003,2.2,Electric,Automatic,71321,3,1,9273
Chevrolet,Equinox,2017,1.8,Diesel,Semi-Automatic,94503,4,3,9109
Ford,Fiesta,2017,5.0,Diesel,Automatic,37949,4,4,14941
Volkswagen,Golf,2015,4.7,Electric,Automatic,91544,3,1,14969
Volkswagen,Passat,2011,3.8,Diesel,Automatic,123345,4,5,10233
Chevrolet,Malibu,2013,1.7,Electric,Semi-Automatic,105823,2,1,9583
Toyota,Corolla,2007,3.3,Hybrid,Manual,114799,3,2,8204
Audi,A4,2006,3.0,Hybrid,Manual,16540,2,1,9569
Mercedes,GLA,2019,4.5,Electric,Automatic,87606,5,1,16047
Honda,CR-V,2016,4.9,Electric,Automatic,118813,4,1,14923
Chevrolet,Equinox,2021,4.8,Diesel,Automatic,89746,3,4,14905
Kia,Sportage,2022,2.0,Petrol,Manual,34636,5,4,12007
Chevrolet,Equinox,2011,3.3,Petrol,Manual,47252,4,2,9754
Honda,CR-V,2008,2.4,Petrol,Manual,32723,4,2,8245
Ford,Fiesta,2020,3.6,Electric,Manual,86259,3,4,13974
Mercedes,E-Class,2005,3.1,Diesel,Manual,261026,3,1,3479
BMW,X5,2012,1.1,Electric,Manual,179817,4,2,7203
BMW,3 Series,2012,2.7,Electric,Manual,153829,4,4,9323
Ford,Fiesta,2000,3.2,Diesel,Manual,195410,4,1,3391
Chevrolet,Malibu,2013,3.6,Hybrid,Automatic,94086,2,5,12218
Kia,Rio,2004,2.4,Diesel,Semi-Automatic,193641,3,5,3827
Toyota,RAV4,2004,1.3,Electric,Automatic,106431,5,3,7971
Audi,A3,2023,2.9,Petrol,Semi-Automatic,116400,3,4,11572
Mercedes,E-Class,2014,1.7,Petrol,Manual,95579,3,3,8088
Toyota,RAV4,2019,4.5,Electric,Semi-Automatic,201176,5,1,12276
Toyota,RAV4,2019,4.3,Diesel,Manual,279294,3,1,8514
Kia,Rio,2020,3.0,Diesel,Semi-Automatic,94308,2,5,11213
BMW,5 Series,2001,2.3,Diesel,Semi-Automatic,66264,2,1,5374
Audi,A4,2017,3.5,Petrol,Automatic,254631,3,3,9107
Ford,Focus,2018,3.5,Diesel,Semi-Automatic,250184,5,5,7996
Chevrolet,Equinox,2004,1.6,Hybrid,Manual,140604,4,4,5087
Ford,Explorer,2003,2.4,Petrol,Manual,150463,4,3,4390
Hyundai,Elantra,2019,1.5,Petrol,Manual,264951,4,1,6000
Honda,Civic,2014,2.1,Petrol,Semi-Automatic,285867,4,2,4682
Kia,Sportage,2010,2.9,Diesel,Semi-Automatic,13906,5,1,9721
Chevrolet,Equinox,2016,4.3,Electric,Manual,84801,4,1,13503
Audi,Q5,2014,1.8,Electric,Semi-Automatic,246787,2,1,7164
Hyundai,Tucson,2017,4.5,Petrol,Automatic,267485,3,1,9850
Kia,Optima,2016,1.0,Hybrid,Semi-Automatic,71812,5,4,9463
Hyundai,Tucson,2007,2.0,Electric,Automatic,266591,5,2,6368
Audi,Q5,2003,2.3,Electric,Semi-Automatic,293605,4,5,3427
BMW,5 Series,2019,2.3,Electric,Semi-Automatic,212627,2,1,9847
Hyundai,Tucson,2013,1.3,Hybrid,Manual,133708,4,3,7625
Honda,Accord,2015,4.6,Electric,Manual,287534,4,2,9449
Ford,Explorer,2009,5.0,Electric,Semi-Automatic,92371,3,5,11952
Mercedes,C-Class,2010,4.2,Electric,Manual,58152,4,1,12136
Hyundai,Tucson,2015,2.5,Hybrid,Manual,108890,5,4,9922
Mercedes,E-Class,2019,5.0,Electric,Semi-Automatic,88654,2,4,15026
Ford,Focus,2014,4.1,Diesel,Semi-Automatic,118008,2,4,10039
Volkswagen,Passat,2005,3.8,Petrol,Automatic,247689,3,5,5946
Kia,Optima,2023,3.5,Petrol,Automatic,65179,5,3,14696
Hyundai,Elantra,2019,2.9,Hybrid,Semi-Automatic,299472,5,4,7710
Toyota,Corolla,2014,4.7,Petrol,Semi-Automatic,114382,5,3,10712
Chevrolet,Equinox,2023,1.6,Electric,Automatic,169514,5,2,12709
Chevrolet,Equinox,2002,2.2,Hybrid,Manual,23277,4,2,7434
Audi,Q5,2006,2.0,Petrol,Semi-Automatic,259783,5,4,2704
Kia,Rio,2003,2.2,Electric,Semi-Automatic,180863,5,3,5582
Hyundai,Tucson,2016,4.8,Electric,Automatic,42962,2,2,16340
Volkswagen,Tiguan,2023,2.4,Diesel,Automatic,241576,4,3,10068
Honda,Civic,2023,1.1,Petrol,Manual,100661,3,3,10086
Audi,A4,2003,1.3,Diesel,Automatic,236210,5,3,3075
Honda,CR-V,2006,2.0,Electric,Manual,73969,4,3,8420
Volkswagen,Tiguan,2012,5.0,Petrol,Manual,16715,2,2,12365
Toyota,Corolla,2005,1.6,Hybrid,Semi-Automatic,139937,4,3,5401
Chevrolet,Malibu,2012,2.6,Electric,Automatic,109087,3,5,11618
Mercedes,E-Class,2003,4.4,Petrol,Semi-Automatic,195519,3,5,5489
Audi,Q5,2006,2.2,Petrol,Manual,189950,3,4,4301
Hyundai,Tucson,2015,2.6,Diesel,Automatic,195860,5,2,8782
Audi,A3,2013,3.4,Petrol,Automatic,83637,4,5,11227
Chevrolet,Equinox,2003,3.7,Diesel,Automatic,74560,5,3,8708
Toyota,Corolla,2014,1.6,Electric,Semi-Automatic,285729,2,5,6185
Chevrolet,Impala,2007,3.5,Diesel,Automatic,37419,5,4,10451
Volkswagen,Golf,2007,4.9,Petrol,Semi-Automatic,23679,3,3,10626
Volkswagen,Golf,2022,1.9,Electric,Automatic,24515,2,5,15609
BMW,5 Series,2000,4.5,Petrol,Semi-Automatic,64082,2,3,7318
Chevrolet,Malibu,2017,1.2,Petrol,Automatic,192701,3,4,8045
Ford,Focus,2002,3.3,Hybrid,Manual,280773,5,5,3384
Mercedes,E-Class,2023,2.6,Diesel,Automatic,142580,2,4,12248
Chevrolet,Equinox,2015,3.8,Hybrid,Automatic,175806,5,2,11383
Volkswagen,Passat,2006,4.3,Petrol,Semi-Automatic,155084,2,5,7098
Chevrolet,Equinox,2023,3.0,Hybrid,Automatic,230795,5,4,11884
BMW,3 Series,2003,2.3,Electric,Semi-Automatic,157815,4,3,6143
Toyota,RAV4,2002,3.6,Electric,Automatic,257390,5,5,6652
Chevrolet,Malibu,2022,2.1,Petrol,Automatic,284512,3,5,8609
Kia,Sportage,2010,2.5,Diesel,Semi-Automatic,22296,4,3,9154
Volkswagen,Passat,2016,2.4,Diesel,Semi-Automatic,129525,4,1,8709
Mercedes,C-Class,2009,3.9,Diesel,Automatic,227118,5,3,7657
Kia,Rio,2006,4.9,Electric,Manual,32528,4,3,12149
Ford,Fiesta,2003,2.7,Electric,Semi-Automatic,60456,5,4,8490
Hyundai,Elantra,2022,2.6,Hybrid,Automatic,144653,3,5,12906
Toyota,RAV4,2007,1.6,Diesel,Semi-Automatic,217311,3,2,3453
Hyundai,Tucson,2000,4.2,Diesel,Manual,22625,3,3,7847
Ford,Explorer,2006,4.9,Diesel,Manual,256466,4,5,5670
Honda,Accord,2021,4.8,Diesel,Semi-Automatic,162038,2,3,11959
BMW,3 Series,2020,4.1,Electric,Manual,8111,4,2,16037
Toyota,Corolla,2016,3.7,Petrol,Manual,59160,5,2,11416
Hyundai,Tucson,2013,2.5,Diesel,Automatic,144244,2,3,9115
Kia,Rio,2012,2.7,Hybrid,Automatic,80248,5,4,11295
Kia,Sportage,2020,4.4,Hybrid,Semi-Automatic,103894,3,2,13422
Volkswagen,Passat,2014,3.5,Electric,Manual,223321,4,2,9333
Chevrolet,Impala,2001,2.0,Hybrid,Manual,6031,3,4,7279
Honda,Civic,2007,3.3,Diesel,Automatic,127140,4,1,8457
Mercedes,C-Class,2008,2.7,Diesel,Automatic,126886,4,3,8162
Audi,A4,2002,3.8,Diesel,Semi-Automatic,293695,2,1,2626
Hyundai,Elantra,2019,2.3,Hybrid,Manual,213388,3,4,8832
Audi,A3,2015,2.7,Hybrid,Semi-Automatic,87318,2,1,10553
Chevrolet,Equinox,2010,4.9,Hybrid,Automatic,209826,5,2,10303
Honda,Accord,2006,4.5,Electric,Automatic,21478,4,4,13470
Kia,Rio,2005,4.1,Petrol,Semi-Automatic,7131,3,4,9557
Volkswagen,Golf,2010,4.6,Hybrid,Semi-Automatic,89735,5,5,10905
Honda,CR-V,2019,1.1,Petrol,Automatic,159120,4,1,9217
Ford,Focus,2018,1.4,Diesel,Manual,81016,5,4,9279
Honda,CR-V,2014,2.5,Diesel,Semi-Automatic,206868,2,3,6662
Volkswagen,Tiguan,2011,3.9,Petrol,Manual,230860,2,5,6682
Kia,Sportage,2010,2.0,Electric,Manual,228275,4,3,6534
Hyundai,Sonata,2012,4.5,Diesel,Semi-Automatic,18262,4,4,11834
Chevrolet,Equinox,2013,3.7,Hybrid,Semi-Automatic,3133,5,2,12637
Ford,Fiesta,2016,4.9,Electric,Automatic,272797,5,3,11844
Toyota,Corolla,2023,4.8,Electric,Automatic,147067,4,2,16358
Hyundai,Sonata,2013,4.4,Diesel,Semi-Automatic,3282,5,5,12334
Volkswagen,Passat,2013,1.1,Hybrid,Semi-Automatic,11292,4,4,9874
Hyundai,Elantra,2003,4.8,Hybrid,Semi-Automatic,8116,2,4,10637
Hyundai,Sonata,2019,3.0,Petrol,Automatic,64584,2,3,13008
Audi,Q5,2000,3.8,Hybrid,Automatic,245488,4,1,5490
Mercedes,GLA,2005,4.5,Petrol,Automatic,89422,2,1,9811
Volkswagen,Golf,2022,4.6,Diesel,Manual,145259,2,3,12394
Honda,CR-V,2006,3.1,Diesel,Semi-Automatic,194340,3,1,5113
Toyota,Camry,2017,3.5,Diesel,Semi-Automatic,279308,4,5,7113
Volkswagen,Golf,2006,1.7,Electric,Semi-Automatic,11898,5,4,9362
Audi,Q5,2010,2.1,Hybrid,Automatic,59470,3,5,10510
Volkswagen,Golf,2023,3.5,Petrol,Semi-Automatic,139477,2,5,11710
Ford,Fiesta,2014,4.8,Electric,Manual,180179,4,3,11496
Honda,CR-V,2007,4.8,Diesel,Semi-Automatic,116717,4,2,8665
Chevrolet,Malibu,2004,4.2,Diesel,Semi-Automatic,115683,4,4,7186
Mercedes,C-Class,2019,1.1,Hybrid,Manual,261205,4,4,6675
Ford,Fiesta,2016,3.6,Hybrid,Semi-Automatic,271745,4,5,8065
Ford,Explorer,2004,3.8,Electric,Semi-Automatic,285599,3,2,5388
Toyota,Camry,2016,2.1,Hybrid,Semi-Automatic,291660,5,2,6166
Hyundai,Sonata,2023,1.9,Hybrid,Semi-Automatic,102533,5,5,11849
Volkswagen,Tiguan,2004,4.3,Petrol,Manual,191971,3,1,5760
Mercedes,GLA,2013,1.6,Diesel,Semi-Automatic,148261,3,5,6634
Chevrolet,Malibu,2008,4.0,Electric,Manual,90251,2,5,10694
Honda,CR-V,2012,4.9,Electric,Manual,4608,3,2,14507
Hyundai,Elantra,2011,2.9,Diesel,Automatic,129776,2,4,9204
Toyota,Camry,2013,3.1,Diesel,Manual,203588,3,5,7028
Hyundai,Elantra,2002,4.0,Petrol,Automatic,85143,2,1,8497
Audi,A3,2002,2.9,Diesel,Automatic,285187,3,4,3396
Ford,Focus,2007,3.0,Hybrid,Manual,219068,3,5,5818
Kia,Optima,2013,1.8,Diesel,Semi-Automatic,36507,4,5,9069
Kia,Sportage,2015,2.9,Electric,Manual,31540,2,4,12869
Kia,Optima,2008,4.6,Petrol,Manual,164879,2,4,7802
Ford,Focus,2007,3.6,Hybrid,Manual,243957,2,1,5920
Audi,A3,2009,1.2,Electric,Automatic,111448,5,1,9271
Kia,Optima,2007,3.5,Diesel,Automatic,57469,4,5,10050
Audi,A4,2002,2.1,Hybrid,Automatic,299461,2,5,3310
Toyota,Corolla,2001,1.9,Electric,Automatic,44251,2,1,8914
Chevrolet,Malibu,2016,2.5,Electric,Automatic,47183,2,5,13956
Chevrolet,Equinox,2016,3.6,Diesel,Semi-Automatic,159769,2,4,9304
Honda,Civic,2005,1.8,Electric,Automatic,161998,5,1,7660
Honda,CR-V,2001,2.0,Petrol,Automatic,116633,5,5,5567
Hyundai,Elantra,2019,1.8,Hybrid,Semi-Automatic,287756,5,5,6844
Toyota,RAV4,2011,4.1,Hybrid,Automatic,56081,2,2,12878
Chevrolet,Impala,2002,3.4,Diesel,Manual,114107,4,3,5817
BMW,3 Series,2022,3.8,Petrol,Automatic,68244,5,5,14635
Ford,Explorer,2014,2.7,Hybrid,Manual,52336,3,5,10953
Mercedes,E-Class,2007,3.2,Diesel,Semi-Automatic,203452,2,4,5330
Kia,Sportage,2000,3.6,Electric,Automatic,98150,2,1,9237
BMW,5 Series,2007,4.9,Petrol,Manual,120491,2,1,8690
Audi,Q5,2020,2.5,Diesel,Automatic,188803,5,1,10323
BMW,5 Series,2017,3.2,Diesel,Automatic,271941,3,2,8461
Mercedes,E-Class,2017,3.5,Petrol,Manual,197100,2,5,8758
Audi,A4,2013,4.5,Hybrid,Automatic,233742,2,1,10325
Kia,Optima,2018,4.2,Hybrid,Semi-Automatic,13628,2,5,14427
Mercedes,E-Class,2015,2.4,Diesel,Semi-Automatic,260513,4,5,5789
Audi,Q5,2013,3.1,Electric,Manual,46931,4,3,12161
Hyundai,Tucson,2023,3.6,Diesel,Semi-Automatic,10828,5,2,14383
Kia,Sportage,2007,2.8,Diesel,Semi-Automatic,247347,2,3,4053
Mercedes,E-Class,2000,3.5,Diesel,Manual,71772,5,4,6164
Audi,Q5,2007,4.2,Electric,Semi-Automatic,207120,2,4,8257
Hyundai,Sonata,2018,3.5,Electric,Semi-Automatic,221719,4,1,10565
Kia,Optima,2004,3.1,Petrol,Semi-Automatic,183688,2,4,4726
Ford,Fiesta,2004,4.0,Diesel,Automatic,85348,3,3,9093
Kia,Rio,2001,1.3,Hybrid,Automatic,89989,5,2,6400
BMW,X5,2001,3.1,Hybrid,Automatic,138225,2,4,7235
Audi,A3,2012,1.7,Electric,Manual,259162,2,4,6216
Kia,Sportage,2002,4.4,Petrol,Automatic,54982,5,5,9500
Kia,Sportage,2002,4.4,Petrol,Semi-Automatic,169424,3,3,5711
Ford,Fiesta,2019,4.3,Petrol,Manual,8168,5,3,13936
Honda,Civic,2000,1.9,Electric,Manual,271834,3,1,2563
Audi,A3,2001,1.8,Petrol,Automatic,43196,5,2,6836
Honda,Accord,2008,5.0,Diesel,Automatic,173260,2,5,9534
Honda,Accord,2004,3.4,Diesel,Manual,187570,2,5,4948
Honda,Accord,2002,1.1,Petrol,Manual,164737,5,3,2505
